"customer_id","customer_name","segment","country","city","state","postal_code","region"
"GM-14695","Greg Maxwell","Corporate","United States","San Francisco","California","94122","West"
"AF-10885","Art Foster","Consumer","United States","Toledo","Ohio","43615","East"
"GT-14755","Guy Thornton","Consumer","United States","Los Angeles","California","90049","West"
"DW-13540","Don Weiss","Consumer","United States","Dallas","Texas","75220","Central"
"KB-16240","Karen Bern","Corporate","United States","Chattanooga","Tennessee","37421","South"
"CB-12535","Claudia Bergmann","Corporate","United States","Franklin","Massachusetts","2038","East"
"AT-10735","Annie Thurman","Consumer","United States","Seattle","Washington","98115","West"
"JO-15145","Jack O'Briant","Corporate","United States","Franklin","Wisconsin","53132","Central"
"LS-16975","Lindsay Shagiari","Home Office","United States","San Francisco","California","94109","West"
"JL-15235","Janet Lee","Consumer","United States","New York City","New York","10035","East"
"JB-15400","Jennifer Braxton","Corporate","United States","Lawrence","Massachusetts","1841","East"
"TB-21520","Tracy Blumstein","Consumer","United States","Portland","Oregon","97206","West"
"BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas","76106","Central"
"AJ-10960","Astrea Jones","Consumer","United States","San Diego","California","92037","West"
"MG-18145","Mike Gockenbach","Consumer","United States","Plano","Texas","75023","Central"
"DL-13495","Dionis Lloyd","Corporate","United States","Chandler","Arizona","85224","West"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Aurora","Colorado","80013","West"
"VG-21790","Vivek Gonzalez","Consumer","United States","Los Angeles","California","90032","West"
"JP-15520","Jeremy Pistek","Consumer","United States","Madison","Wisconsin","53711","Central"
"GH-14485","Gene Hale","Corporate","United States","Richardson","Texas","75080","Central"
"JD-15895","Jonathan Doherty","Corporate","United States","Los Angeles","California","90036","West"
"MC-18130","Mike Caudle","Corporate","United States","Monroe","Louisiana","71203","South"
"BP-11185","Ben Peterman","Corporate","United States","Philadelphia","Pennsylvania","19120","East"
"KN-16390","Katherine Nockton","Corporate","United States","New Bedford","Massachusetts","2740","East"
"DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California","90301","West"
"EB-13930","Eric Barreto","Consumer","United States","Chicago","Illinois","60653","Central"
"EH-13990","Erica Hackney","Consumer","United States","Bellevue","Washington","98006","West"
"JR-16210","Justin Ritter","Corporate","United States","Columbus","Indiana","47201","Central"
"SL-20155","Sara Luxemburg","Home Office","United States","Houston","Texas","77095","Central"
"RR-19525","Rick Reed","Corporate","United States","Lowell","Massachusetts","1852","East"
"KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","40214","South"
"EH-14125","Eugene Hildebrand","Home Office","United States","Philadelphia","Pennsylvania","19140","East"
"DL-13315","Delfina Latchford","Consumer","United States","Atlanta","Georgia","30318","South"
"CM-12715","Craig Molinari","Corporate","United States","Seattle","Washington","98103","West"
"BP-11185","Ben Peterman","Corporate","United States","Arvada","Colorado","80004","West"
"GT-14755","Guy Thornton","Consumer","United States","Rockford","Illinois","61107","Central"
"AB-10255","Alejandro Ballentine","Home Office","United States","Philadelphia","Pennsylvania","19134","East"
"AS-10090","Adam Shillingsburg","Consumer","United States","Charlottesville","Virginia","22901","South"
"VD-21670","Valerie Dominguez","Consumer","United States","Pleasant Grove","Utah","84062","West"
"SS-20590","Sonia Sunley","Consumer","United States","San Francisco","California","94109","West"
"RD-19810","Ross DeVincentis","Home Office","United States","Akron","Ohio","44312","East"
"JE-15715","Joe Elijah","Consumer","United States","Charlotte","North Carolina","28205","South"
"FH-14275","Frank Hawley","Corporate","United States","Philadelphia","Pennsylvania","19120","East"
"TS-21340","Toby Swindell","Consumer","United States","Houston","Texas","77041","Central"
"AG-10675","Anna Gayman","Consumer","United States","Columbus","Georgia","31907","South"
"ND-18370","Natalie DeCherney","Consumer","United States","Louisville","Kentucky","40214","South"
"SC-20260","Scott Cohen","Corporate","United States","Arlington","Texas","76017","Central"
"JA-15970","Joseph Airdo","Consumer","United States","Mount Vernon","New York","10550","East"
"PB-19210","Phillip Breyer","Corporate","United States","Philadelphia","Pennsylvania","19134","East"
"NS-18640","Noel Staavos","Corporate","United States","Los Angeles","California","90049","West"
"EM-14140","Eugene Moren","Home Office","United States","Santa Ana","California","92704","West"
"NS-18505","Neola Schneider","Consumer","United States","Philadelphia","Pennsylvania","19140","East"
"DL-13495","Dionis Lloyd","Corporate","United States","Thousand Oaks","California","91360","West"
"RK-19300","Ralph Kennedy","Consumer","United States","South Bend","Indiana","46614","Central"
"EB-13870","Emily Burns","Consumer","United States","Franklin","Tennessee","37064","South"
"MV-18190","Mike Vittorini","Consumer","United States","Detroit","Michigan","48234","Central"
"BS-11365","Bill Shonely","Corporate","United States","New York City","New York","10011","East"
"SC-20020","Sam Craven","Consumer","United States","Midland","Michigan","48640","Central"
"BF-11170","Ben Ferrer","Home Office","United States","Baltimore","Maryland","21215","East"
"MG-17875","Michael Grace","Home Office","United States","Arlington","Virginia","22204","South"
"TB-21520","Tracy Blumstein","Consumer","United States","Jackson","Michigan","49201","Central"
"JP-16135","Julie Prescott","Home Office","United States","Columbus","Georgia","31907","South"
"EB-13705","Ed Braxton","Corporate","United States","Houston","Texas","77095","Central"
"BF-11020","Barry Französisch","Corporate","United States","Arlington","Texas","76017","Central"
"CS-11950","Carlos Soltero","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"MS-17530","MaryBeth Skach","Consumer","United States","Seattle","Washington","98105","West"
"MR-17545","Mathew Reese","Home Office","United States","Seattle","Washington","98103","West"
"KH-16330","Katharine Harms","Corporate","United States","Highland Park","Illinois","60035","Central"
"IL-15100","Ivan Liston","Consumer","United States","North Las Vegas","Nevada","89031","West"
"RB-19360","Raymond Buch","Consumer","United States","Nashville","Tennessee","37211","South"
"LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","60623","Central"
"DW-13195","David Wiener","Corporate","United States","Houston","Texas","77095","Central"
"DK-13375","Dennis Kane","Consumer","United States","Westland","Michigan","48185","Central"
"NK-18490","Neil Knudson","Home Office","United States","San Francisco","California","94122","West"
"MP-17470","Mark Packer","Home Office","United States","Brownsville","Texas","78521","Central"
"RF-19735","Roland Fjeld","Consumer","United States","Trenton","Michigan","48183","Central"
"AW-10840","Anthony Witt","Consumer","United States","Philadelphia","Pennsylvania","19140","East"
"RL-19615","Rob Lucas","Consumer","United States","Los Angeles","California","90049","West"
"TS-21610","Troy Staebel","Consumer","United States","New York City","New York","10024","East"
"MC-17425","Mark Cousins","Corporate","United States","New York City","New York","10035","East"
"YS-21880","Yana Sorensen","Corporate","United States","Los Angeles","California","90036","West"
"CA-12775","Cynthia Arntzen","Consumer","United States","Detroit","Michigan","48205","Central"
"AJ-10780","Anthony Jacobs","Corporate","United States","Baltimore","Maryland","21215","East"
"CM-12655","Corinna Mitchell","Home Office","United States","Los Angeles","California","90008","West"
"AF-10870","Art Ferguson","Consumer","United States","Chicago","Illinois","60610","Central"
"SU-20665","Stephanie Ulpright","Home Office","United States","New York City","New York","10009","East"
"MB-18085","Mick Brown","Consumer","United States","Houston","Texas","77036","Central"
"DL-13315","Delfina Latchford","Consumer","United States","Knoxville","Tennessee","37918","South"
"MZ-17515","Mary Zewe","Corporate","United States","Reading","Pennsylvania","19601","East"
"BP-11095","Bart Pistole","Corporate","United States","New York City","New York","10024","East"
"QJ-19255","Quincy Jones","Corporate","United States","Philadelphia","Pennsylvania","19143","East"
"PJ-18835","Patrick Jones","Corporate","United States","Murfreesboro","Tennessee","37130","South"
"PW-19030","Pauline Webber","Corporate","United States","Watertown","New York","13601","East"
"Dp-13240","Dean percer","Home Office","United States","Westfield","New Jersey","7090","East"
"CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central"
"PJ-19015","Pauline Johnson","Consumer","United States","New York City","New York","10024","East"
"CS-12490","Cindy Schnelling","Corporate","United States","Lakeland","Florida","33801","South"
"NP-18685","Nora Pelletier","Home Office","United States","Indianapolis","Indiana","46203","Central"
"PB-19150","Philip Brown","Consumer","United States","Miami","Florida","33178","South"
"EP-13915","Emily Phan","Consumer","United States","Tempe","Arizona","85281","West"
"FC-14335","Fred Chung","Corporate","United States","Pueblo","Colorado","81001","West"
"RC-19960","Ryan Crowe","Consumer","United States","Houston","Texas","77041","Central"
"SL-20155","Sara Luxemburg","Home Office","United States","Durham","North Carolina","27707","South"
"GB-14530","George Bell","Corporate","United States","Aurora","Colorado","80013","West"
"JW-15955","Joni Wasserman","Consumer","United States","Long Beach","New York","11561","East"
"SJ-20215","Sarah Jordon","Consumer","United States","Columbia","Tennessee","38401","South"
"GH-14410","Gary Hansen","Home Office","United States","Lakeville","Minnesota","55044","Central"
"PF-19165","Philip Fox","Consumer","United States","Oakland","California","94601","West"
"MG-17680","Maureen Gastineau","Home Office","United States","Newark","Ohio","43055","East"
"SW-20755","Steven Ward","Corporate","United States","New York City","New York","10009","East"
"VT-21700","Valerie Takahito","Home Office","United States","Houston","Texas","77070","Central"
"BS-11380","Bill Stewart","Corporate","United States","San Francisco","California","94122","West"
"AW-10840","Anthony Witt","Consumer","United States","Farmington","New Mexico","87401","West"
"BB-11545","Brenda Bowman","Corporate","United States","Saint Charles","Missouri","63301","Central"
"SN-20710","Steve Nguyen","Home Office","United States","Rockford","Illinois","61107","Central"
"JP-15520","Jeremy Pistek","Consumer","United States","Port Orange","Florida","32127","South"
"NC-18415","Nathan Cano","Consumer","United States","Fort Worth","Texas","76106","Central"
"ER-13855","Elpida Rittenbach","Corporate","United States","Charlotte","North Carolina","28205","South"
"TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","74133","Central"
"BS-11755","Bruce Stewart","Consumer","United States","San Francisco","California","94122","West"
"HP-14815","Harold Pawlan","Home Office","United States","Concord","New Hampshire","3301","East"
"RA-19285","Ralph Arnett","Consumer","United States","New York City","New York","10035","East"
"Dp-13240","Dean percer","Home Office","United States","Phoenix","Arizona","85023","West"
"JM-16195","Justin MacKendrick","Consumer","United States","Hamilton","Ohio","45011","East"
"JM-15535","Jessica Myrick","Consumer","United States","Lakewood","California","90712","West"
"JO-15280","Jas O'Carroll","Consumer","United States","Los Angeles","California","90004","West"
